,t,ch1
33528,0.00010728960000000001,0.43250000000000005
33529,0.0001072928,0.42360000000000003
33530,0.000107296,0.43400000000000005
33531,0.0001072992,0.43720000000000003
33532,0.0001073024,0.4238
33533,0.0001073056,0.4318
33534,0.0001073088,0.4324
33535,0.000107312,0.4244
33536,0.0001073152,0.4318
33537,0.0001073184,0.4289
33538,0.0001073216,0.4384
33539,0.0001073248,0.4162
33540,0.000107328,0.4354
33541,0.0001073312,0.4214
33542,0.0001073344,0.42110000000000003
33543,0.00010733760000000001,0.42560000000000003
33544,0.0001073408,0.4278
33545,0.00010734400000000001,0.42400000000000004
33546,0.0001073472,0.4239
33547,0.00010735040000000001,0.4395
33548,0.0001073536,0.4214
33549,0.00010735680000000001,0.42250000000000004
33550,0.00010736,0.4242
33551,0.00010736320000000001,0.44370000000000004
33552,0.0001073664,0.43310000000000004
33553,0.00010736960000000001,0.4254
33554,0.0001073728,0.4292
33555,0.00010737600000000001,0.44260000000000005
33556,0.0001073792,0.42900000000000005
33557,0.00010738240000000001,0.42410000000000003
33558,0.0001073856,0.42750000000000005
33559,0.0001073888,0.4515
33560,0.000107392,0.4349
33561,0.0001073952,0.43050000000000005
33562,0.0001073984,0.43160000000000004
33563,0.0001074016,0.42900000000000005
33564,0.0001074048,0.42090000000000005
33565,0.000107408,0.43720000000000003
33566,0.0001074112,0.4319
33567,0.0001074144,0.438
33568,0.0001074176,0.43410000000000004
33569,0.0001074208,0.43010000000000004
33570,0.00010742400000000001,0.435
33571,0.0001074272,0.4328
33572,0.00010743040000000001,0.4348
33573,0.0001074336,0.45220000000000005
33574,0.00010743680000000001,0.44060000000000005
33575,0.00010744,0.44620000000000004
33576,0.00010744320000000001,0.442
33577,0.0001074464,0.43160000000000004
33578,0.00010744960000000001,0.4312
33579,0.0001074528,0.4434
33580,0.00010745600000000001,0.42750000000000005
33581,0.0001074592,0.437
33582,0.00010746240000000001,0.42860000000000004
33583,0.0001074656,0.4445
33584,0.00010746880000000001,0.4297
33585,0.000107472,0.4364
33586,0.0001074752,0.4273
33587,0.0001074784,0.4521
33588,0.0001074816,0.43570000000000003
33589,0.0001074848,0.43350000000000005
33590,0.000107488,0.4403
33591,0.0001074912,0.44010000000000005
33592,0.0001074944,0.44310000000000005
33593,0.0001074976,0.43660000000000004
33594,0.0001075008,0.42960000000000004
33595,0.000107504,0.44110000000000005
33596,0.0001075072,0.4343
33597,0.0001075104,0.44720000000000004
33598,0.0001075136,0.44560000000000005
33599,0.00010751680000000001,0.43170000000000003
33600,0.00010752,0.44160000000000005
33601,0.00010752320000000001,0.4318
33602,0.0001075264,0.4365
33603,0.00010752960000000001,0.43660000000000004
33604,0.0001075328,0.44170000000000004
33605,0.00010753600000000001,0.4313
33606,0.0001075392,0.443
33607,0.00010754240000000001,0.43570000000000003
33608,0.0001075456,0.44520000000000004
33609,0.00010754880000000001,0.45030000000000003
33610,0.000107552,0.44560000000000005
33611,0.00010755520000000001,0.4521
33612,0.0001075584,0.44070000000000004
33613,0.00010756160000000001,0.441
33614,0.0001075648,0.4525
33615,0.000107568,0.45930000000000004
33616,0.0001075712,0.4601
33617,0.0001075744,0.44920000000000004
33618,0.0001075776,0.4504
33619,0.0001075808,0.4434
33620,0.000107584,0.43710000000000004
33621,0.0001075872,0.43420000000000003
33622,0.0001075904,0.4409
33623,0.0001075936,0.4465
33624,0.0001075968,0.44320000000000004
33625,0.0001076,0.44320000000000004
33626,0.00010760320000000001,0.44760000000000005
33627,0.0001076064,0.45530000000000004
33628,0.00010760960000000001,0.44710000000000005
33629,0.0001076128,0.43370000000000003
33630,0.00010761600000000001,0.45030000000000003
33631,0.0001076192,0.45220000000000005
33632,0.00010762240000000001,0.4415
33633,0.0001076256,0.4368
33634,0.00010762880000000001,0.44320000000000004
33635,0.000107632,0.45180000000000003
33636,0.00010763520000000001,0.43810000000000004
33637,0.0001076384,0.44410000000000005
33638,0.00010764160000000001,0.44770000000000004
33639,0.0001076448,0.44410000000000005
33640,0.00010764800000000001,0.4565
33641,0.0001076512,0.44570000000000004
33642,0.00010765440000000001,0.44420000000000004
33643,0.0001076576,0.4328
33644,0.0001076608,0.44980000000000003
33645,0.000107664,0.4459
33646,0.0001076672,0.4428
33647,0.0001076704,0.46020000000000005
33648,0.0001076736,0.43000000000000005
33649,0.0001076768,0.43960000000000005
33650,0.00010768,0.4465
33651,0.0001076832,0.45890000000000003
33652,0.0001076864,0.453
33653,0.0001076896,0.4464
33654,0.0001076928,0.4445
33655,0.00010769600000000001,0.44870000000000004
33656,0.0001076992,0.456
33657,0.00010770240000000001,0.4516
33658,0.0001077056,0.45020000000000004
33659,0.00010770880000000001,0.439
33660,0.000107712,0.44930000000000003
33661,0.00010771520000000001,0.44630000000000003
33662,0.0001077184,0.44710000000000005
33663,0.00010772160000000001,0.45670000000000005
33664,0.0001077248,0.4501
33665,0.00010772800000000001,0.45180000000000003
33666,0.0001077312,0.4514
33667,0.00010773440000000001,0.4494
33668,0.0001077376,0.45070000000000005
33669,0.00010774080000000001,0.44710000000000005
33670,0.000107744,0.449
33671,0.0001077472,0.4555
33672,0.0001077504,0.4536
33673,0.0001077536,0.442
33674,0.0001077568,0.45930000000000004
33675,0.00010776,0.4566
33676,0.0001077632,0.4622
33677,0.0001077664,0.4566
33678,0.0001077696,0.443
33679,0.0001077728,0.46040000000000003
33680,0.000107776,0.453
33681,0.0001077792,0.4536
33682,0.0001077824,0.4504
33683,0.0001077856,0.44970000000000004
33684,0.00010778880000000001,0.4546
33685,0.000107792,0.4559
33686,0.00010779520000000001,0.4742
33687,0.0001077984,0.45380000000000004
33688,0.00010780160000000001,0.4495
33689,0.0001078048,0.45770000000000005
33690,0.00010780800000000001,0.4535
33691,0.0001078112,0.45280000000000004
33692,0.00010781440000000001,0.45630000000000004
33693,0.0001078176,0.44680000000000003
33694,0.00010782080000000001,0.44370000000000004
33695,0.000107824,0.4494
33696,0.00010782720000000001,0.44010000000000005
33697,0.0001078304,0.46
33698,0.00010783360000000001,0.4534
33699,0.0001078368,0.4531
33700,0.00010784,0.45420000000000005
33701,0.0001078432,0.4524
33702,0.0001078464,0.45980000000000004
33703,0.0001078496,0.4554
33704,0.0001078528,0.44970000000000004
33705,0.000107856,0.44760000000000005
33706,0.0001078592,0.44630000000000003
33707,0.0001078624,0.45930000000000004
33708,0.0001078656,0.4509
33709,0.0001078688,0.47300000000000003
33710,0.000107872,0.45790000000000003
33711,0.00010787520000000001,0.45870000000000005
33712,0.0001078784,0.4504
33713,0.00010788160000000001,0.45740000000000003
33714,0.0001078848,0.47050000000000003
33715,0.00010788800000000001,0.4671
33716,0.0001078912,0.44720000000000004
33717,0.00010789440000000001,0.4732
33718,0.0001078976,0.4627
33719,0.00010790080000000001,0.4676
33720,0.000107904,0.4474
33721,0.00010790720000000001,0.45740000000000003
33722,0.0001079104,0.45520000000000005
33723,0.00010791360000000001,0.45720000000000005
33724,0.0001079168,0.4647
33725,0.00010792000000000001,0.47380000000000005
33726,0.0001079232,0.4702
33727,0.0001079264,0.46950000000000003
33728,0.0001079296,0.46430000000000005
33729,0.0001079328,0.4611
33730,0.000107936,0.4706
33731,0.0001079392,0.4556
33732,0.0001079424,0.45430000000000004
33733,0.0001079456,0.46930000000000005
33734,0.0001079488,0.45640000000000003
33735,0.000107952,0.458
33736,0.0001079552,0.46830000000000005
33737,0.0001079584,0.4626
33738,0.0001079616,0.4726
33739,0.0001079648,0.46740000000000004
33740,0.00010796800000000001,0.46990000000000004
33741,0.0001079712,0.46070000000000005
33742,0.00010797440000000001,0.4612
33743,0.0001079776,0.45740000000000003
33744,0.00010798080000000001,0.46530000000000005
33745,0.000107984,0.46740000000000004
33746,0.00010798720000000001,0.4731
33747,0.0001079904,0.464
33748,0.00010799360000000001,0.4626
33749,0.0001079968,0.4621
33750,0.00010800000000000001,0.46230000000000004
33751,0.0001080032,0.45840000000000003
33752,0.00010800640000000001,0.4615
33753,0.0001080096,0.4757
33754,0.00010801280000000001,0.461
33755,0.000108016,0.46740000000000004
33756,0.0001080192,0.4748
33757,0.0001080224,0.4651
33758,0.0001080256,0.47330000000000005
33759,0.0001080288,0.4742
33760,0.000108032,0.4752
33761,0.0001080352,0.44970000000000004
33762,0.0001080384,0.4671
33763,0.0001080416,0.464
33764,0.0001080448,0.46950000000000003
33765,0.000108048,0.47700000000000004
33766,0.0001080512,0.4631
33767,0.00010805440000000001,0.48160000000000003
33768,0.0001080576,0.46980000000000005
33769,0.00010806080000000001,0.4707
33770,0.000108064,0.47240000000000004
33771,0.00010806720000000001,0.48700000000000004
33772,0.0001080704,0.48650000000000004
33773,0.00010807360000000001,0.46130000000000004
33774,0.0001080768,0.4716
33775,0.00010808000000000001,0.46430000000000005
33776,0.0001080832,0.4773
33777,0.00010808640000000001,0.47700000000000004
33778,0.0001080896,0.48900000000000005
33779,0.00010809280000000001,0.4712
33780,0.000108096,0.4743
33781,0.00010809920000000001,0.4712
33782,0.0001081024,0.47000000000000003
33783,0.00010810560000000001,0.48050000000000004
33784,0.0001081088,0.47500000000000003
33785,0.000108112,0.47280000000000005
33786,0.0001081152,0.48050000000000004
33787,0.0001081184,0.4847
33788,0.0001081216,0.4675
33789,0.0001081248,0.4751
33790,0.000108128,0.4681
33791,0.0001081312,0.48200000000000004
33792,0.0001081344,0.48710000000000003
33793,0.0001081376,0.45990000000000003
33794,0.0001081408,0.47230000000000005
33795,0.000108144,0.4655
33796,0.00010814720000000001,0.4726
33797,0.0001081504,0.47030000000000005
33798,0.00010815360000000001,0.4741
33799,0.0001081568,0.4874
33800,0.00010816000000000001,0.47200000000000003
33801,0.0001081632,0.48490000000000005
33802,0.00010816640000000001,0.47140000000000004
33803,0.0001081696,0.47740000000000005
33804,0.00010817280000000001,0.4692
33805,0.000108176,0.47750000000000004
33806,0.00010817920000000001,0.4752
33807,0.0001081824,0.4817
33808,0.00010818560000000001,0.4798
33809,0.0001081888,0.4721
33810,0.00010819200000000001,0.47140000000000004
33811,0.0001081952,0.4636
33812,0.0001081984,0.4873
33813,0.0001082016,0.4811
33814,0.0001082048,0.4798
33815,0.000108208,0.47380000000000005
33816,0.0001082112,0.4696
33817,0.0001082144,0.4858
33818,0.0001082176,0.48700000000000004
33819,0.0001082208,0.48190000000000005
33820,0.000108224,0.47290000000000004
33821,0.0001082272,0.47790000000000005
33822,0.0001082304,0.4776
33823,0.0001082336,0.4803
33824,0.0001082368,0.48100000000000004
33825,0.00010824000000000001,0.48610000000000003
33826,0.0001082432,0.4763
33827,0.00010824640000000001,0.48090000000000005
33828,0.0001082496,0.48300000000000004
33829,0.00010825280000000001,0.48550000000000004
33830,0.000108256,0.4758
33831,0.00010825920000000001,0.47190000000000004
33832,0.0001082624,0.48190000000000005
33833,0.00010826560000000001,0.48440000000000005
33834,0.0001082688,0.4766
33835,0.00010827200000000001,0.4808
33836,0.0001082752,0.4919
33837,0.00010827840000000001,0.4776
33838,0.0001082816,0.4822
33839,0.00010828480000000001,0.4808
33840,0.000108288,0.4887
33841,0.0001082912,0.48340000000000005
33842,0.0001082944,0.4882
33843,0.0001082976,0.4787
33844,0.0001083008,0.48660000000000003
33845,0.000108304,0.48510000000000003
33846,0.0001083072,0.4837
33847,0.0001083104,0.4867
33848,0.0001083136,0.4801
33849,0.0001083168,0.4848
33850,0.00010832,0.4903
33851,0.0001083232,0.4877
33852,0.00010832640000000001,0.4964
33853,0.0001083296,0.4872
33854,0.00010833280000000001,0.4793
33855,0.000108336,0.4848
33856,0.00010833920000000001,0.4978
33857,0.0001083424,0.4932
33858,0.00010834560000000001,0.4882
33859,0.0001083488,0.4907
33860,0.00010835200000000001,0.48540000000000005
33861,0.0001083552,0.48900000000000005
33862,0.00010835840000000001,0.48310000000000003
33863,0.0001083616,0.48600000000000004
33864,0.00010836480000000001,0.48340000000000005
33865,0.000108368,0.4832
33866,0.00010837120000000001,0.49620000000000003
33867,0.0001083744,0.5018
33868,0.0001083776,0.4983
33869,0.0001083808,0.4867
33870,0.000108384,0.48200000000000004
33871,0.0001083872,0.4924
33872,0.0001083904,0.48460000000000003
33873,0.0001083936,0.49160000000000004
33874,0.0001083968,0.48260000000000003
33875,0.0001084,0.48250000000000004
33876,0.0001084032,0.5001
33877,0.0001084064,0.4894
33878,0.0001084096,0.4917
33879,0.0001084128,0.4827
33880,0.000108416,0.48700000000000004
33881,0.00010841920000000001,0.4883
33882,0.0001084224,0.4964
33883,0.00010842560000000001,0.49860000000000004
33884,0.0001084288,0.49710000000000004
33885,0.00010843200000000001,0.49050000000000005
33886,0.0001084352,0.49010000000000004
33887,0.00010843840000000001,0.4964
33888,0.0001084416,0.5039
33889,0.00010844480000000001,0.5073
33890,0.000108448,0.5036
33891,0.00010845120000000001,0.4932
33892,0.0001084544,0.48850000000000005
33893,0.00010845760000000001,0.4889
33894,0.0001084608,0.49660000000000004
33895,0.00010846400000000001,0.4963
33896,0.0001084672,0.4943
33897,0.0001084704,0.49710000000000004
33898,0.0001084736,0.48360000000000003
33899,0.0001084768,0.49260000000000004
33900,0.00010848,0.49650000000000005
33901,0.0001084832,0.48640000000000005
33902,0.0001084864,0.49200000000000005
33903,0.0001084896,0.4924
33904,0.0001084928,0.48660000000000003
33905,0.000108496,0.4964
33906,0.0001084992,0.49210000000000004
33907,0.0001085024,0.48450000000000004
33908,0.00010850560000000001,0.49820000000000003
33909,0.0001085088,0.49110000000000004
33910,0.00010851200000000001,0.49670000000000003
33911,0.0001085152,0.4798
33912,0.00010851840000000001,0.4964
33913,0.0001085216,0.49460000000000004
33914,0.00010852480000000001,0.5025
33915,0.000108528,0.4934
33916,0.00010853120000000001,0.49010000000000004
33917,0.0001085344,0.5113
33918,0.00010853760000000001,0.49920000000000003
33919,0.0001085408,0.4944
33920,0.00010854400000000001,0.5059
33921,0.0001085472,0.4909
33922,0.00010855040000000001,0.5094000000000001
33923,0.0001085536,0.4924
33924,0.00010855680000000001,0.5053000000000001
33925,0.00010856,0.49920000000000003
33926,0.0001085632,0.5121
33927,0.0001085664,0.4934
33928,0.0001085696,0.4919
33929,0.0001085728,0.5021
33930,0.000108576,0.4949
33931,0.0001085792,0.5035
33932,0.0001085824,0.49800000000000005
33933,0.0001085856,0.5
33934,0.0001085888,0.5059
33935,0.000108592,0.49520000000000003
33936,0.0001085952,0.5038
33937,0.00010859840000000001,0.5041
33938,0.0001086016,0.504
33939,0.00010860480000000001,0.5029
33940,0.000108608,0.5082
33941,0.00010861120000000001,0.49410000000000004
33942,0.0001086144,0.49050000000000005
33943,0.00010861760000000001,0.4933
33944,0.0001086208,0.4964
33945,0.00010862400000000001,0.511
33946,0.0001086272,0.5071
33947,0.00010863040000000001,0.5027
33948,0.0001086336,0.49670000000000003
33949,0.00010863680000000001,0.5022
33950,0.00010864,0.48860000000000003
33951,0.00010864320000000001,0.5022
33952,0.0001086464,0.5006
33953,0.0001086496,0.4958
33954,0.0001086528,0.5103
33955,0.000108656,0.5004
33956,0.0001086592,0.5116
33957,0.0001086624,0.507
33958,0.0001086656,0.5055000000000001
33959,0.0001086688,0.5015
33960,0.000108672,0.506
33961,0.0001086752,0.5061
33962,0.0001086784,0.5002
33963,0.0001086816,0.5038
33964,0.0001086848,0.5089
33965,0.000108688,0.5168
33966,0.00010869120000000001,0.5039
33967,0.0001086944,0.5063000000000001
33968,0.00010869760000000001,0.5065000000000001
33969,0.0001087008,0.49450000000000005
33970,0.00010870400000000001,0.4989
33971,0.0001087072,0.5
33972,0.00010871040000000001,0.5108
33973,0.0001087136,0.5031
33974,0.00010871680000000001,0.5057
33975,0.00010872,0.5062
33976,0.00010872320000000001,0.5081
33977,0.0001087264,0.508
33978,0.00010872960000000001,0.5008
33979,0.0001087328,0.5085000000000001
33980,0.00010873600000000001,0.5049
33981,0.0001087392,0.5186000000000001
33982,0.0001087424,0.5043
33983,0.0001087456,0.5152
33984,0.0001087488,0.5068
33985,0.000108752,0.4944
33986,0.0001087552,0.5043
33987,0.0001087584,0.5107
33988,0.0001087616,0.5018
33989,0.0001087648,0.5034
33990,0.000108768,0.5114000000000001
33991,0.0001087712,0.5076
33992,0.0001087744,0.5052
33993,0.00010877760000000001,0.5026
33994,0.0001087808,0.5033
33995,0.00010878400000000001,0.5117
33996,0.0001087872,0.5082
33997,0.00010879040000000001,0.5141
33998,0.0001087936,0.5308
33999,0.00010879680000000001,0.5147
34000,0.0001088,0.5211
34001,0.00010880320000000001,0.524
34002,0.0001088064,0.5117
34003,0.00010880960000000001,0.5158
34004,0.0001088128,0.5063000000000001
34005,0.00010881600000000001,0.5064000000000001
34006,0.0001088192,0.5088
34007,0.00010882240000000001,0.5173
34008,0.0001088256,0.5092
34009,0.0001088288,0.5168
34010,0.000108832,0.5101
34011,0.0001088352,0.5028
34012,0.0001088384,0.5074000000000001
34013,0.0001088416,0.5136000000000001
34014,0.0001088448,0.5068
34015,0.000108848,0.5089
34016,0.0001088512,0.5119
34017,0.0001088544,0.5214
34018,0.0001088576,0.5155000000000001
34019,0.0001088608,0.5098
34020,0.000108864,0.5059
34021,0.0001088672,0.51
34022,0.00010887040000000001,0.5151
34023,0.0001088736,0.5203
34024,0.00010887680000000001,0.5225000000000001
34025,0.00010888,0.5145000000000001
34026,0.00010888320000000001,0.5165000000000001
34027,0.0001088864,0.5104000000000001
34028,0.00010888960000000001,0.5277000000000001
34029,0.0001088928,0.519
34030,0.00010889600000000001,0.5297000000000001
34031,0.0001088992,0.5165000000000001
34032,0.00010890240000000001,0.5194000000000001
34033,0.0001089056,0.5196000000000001
34034,0.00010890880000000001,0.5069
34035,0.000108912,0.5149
34036,0.00010891520000000001,0.5302
34037,0.0001089184,0.5302
34038,0.0001089216,0.5203
34039,0.0001089248,0.5166000000000001
34040,0.000108928,0.5146000000000001
34041,0.0001089312,0.5151
34042,0.0001089344,0.528
34043,0.0001089376,0.5025
34044,0.0001089408,0.5125000000000001
34045,0.000108944,0.5145000000000001
34046,0.0001089472,0.534
34047,0.0001089504,0.5239
34048,0.0001089536,0.5173
34049,0.00010895680000000001,0.5244
34050,0.00010896,0.5041
34051,0.00010896320000000001,0.5153
34052,0.0001089664,0.5119
34053,0.00010896960000000001,0.5233
34054,0.0001089728,0.5331
34055,0.00010897600000000001,0.5143
34056,0.0001089792,0.5085000000000001
34057,0.00010898240000000001,0.5233
34058,0.0001089856,0.5384
34059,0.00010898880000000001,0.5261
34060,0.000108992,0.5142
34061,0.00010899520000000001,0.5235000000000001
34062,0.0001089984,0.5224
34063,0.00010900160000000001,0.5342
34064,0.0001090048,0.5183
34065,0.00010900800000000001,0.5157
34066,0.0001090112,0.5225000000000001
34067,0.0001090144,0.5297000000000001
34068,0.0001090176,0.532
34069,0.0001090208,0.5292
34070,0.000109024,0.5258
34071,0.0001090272,0.5208
34072,0.0001090304,0.524
34073,0.0001090336,0.5266000000000001
34074,0.0001090368,0.5154000000000001
34075,0.00010904,0.5205000000000001
34076,0.0001090432,0.5249
34077,0.0001090464,0.5257000000000001
34078,0.00010904960000000001,0.5264
34079,0.0001090528,0.5173
34080,0.00010905600000000001,0.5255000000000001
34081,0.0001090592,0.5242
34082,0.00010906240000000001,0.5193
34083,0.0001090656,0.509
34084,0.00010906880000000001,0.531
34085,0.000109072,0.5113
34086,0.00010907520000000001,0.5277000000000001
34087,0.0001090784,0.5315000000000001
34088,0.00010908160000000001,0.5199
34089,0.0001090848,0.5233
34090,0.00010908800000000001,0.5195000000000001
34091,0.0001090912,0.5254
34092,0.00010909440000000001,0.5387000000000001
34093,0.0001090976,0.5307000000000001
34094,0.0001091008,0.5214
34095,0.000109104,0.522
34096,0.0001091072,0.5214
34097,0.0001091104,0.534
34098,0.0001091136,0.5242
34099,0.0001091168,0.5309
34100,0.00010912,0.527
34101,0.0001091232,0.5299
34102,0.0001091264,0.519
34103,0.0001091296,0.5419
34104,0.0001091328,0.5328
34105,0.000109136,0.5258
34106,0.0001091392,0.5288
34107,0.00010914240000000001,0.5375
34108,0.0001091456,0.5256000000000001
34109,0.00010914880000000001,0.5255000000000001
34110,0.000109152,0.5331
34111,0.00010915520000000001,0.5272
34112,0.0001091584,0.5398000000000001
34113,0.00010916160000000001,0.5268
34114,0.0001091648,0.5332
34115,0.00010916800000000001,0.5352
34116,0.0001091712,0.5393
34117,0.00010917440000000001,0.5425
34118,0.0001091776,0.5402
34119,0.00010918080000000001,0.5319
34120,0.000109184,0.5297000000000001
34121,0.00010918720000000001,0.5295000000000001
34122,0.0001091904,0.5357000000000001
34123,0.0001091936,0.5358
34124,0.0001091968,0.5398000000000001
34125,0.0001092,0.5397000000000001
34126,0.0001092032,0.5377000000000001
34127,0.0001092064,0.5384
34128,0.0001092096,0.5422
34129,0.0001092128,0.5365
34130,0.000109216,0.5409
34131,0.0001092192,0.5372
34132,0.0001092224,0.5399
34133,0.0001092256,0.5382
34134,0.00010922880000000001,0.5422
34135,0.000109232,0.5439
34136,0.00010923520000000001,0.5302
34137,0.0001092384,0.5361
34138,0.00010924160000000001,0.5328
34139,0.0001092448,0.5438000000000001
34140,0.00010924800000000001,0.5384
34141,0.0001092512,0.5281
34142,0.00010925440000000001,0.5424
34143,0.0001092576,0.545
34144,0.00010926080000000001,0.5334
34145,0.000109264,0.5359
34146,0.00010926720000000001,0.5369
34147,0.0001092704,0.5374
34148,0.00010927360000000001,0.5299
34149,0.0001092768,0.5376000000000001
34150,0.00010928,0.548
34151,0.0001092832,0.5291
34152,0.0001092864,0.5391
34153,0.0001092896,0.546
34154,0.0001092928,0.5206000000000001
34155,0.000109296,0.5306000000000001
34156,0.0001092992,0.5464
34157,0.0001093024,0.5435
34158,0.0001093056,0.5532
34159,0.0001093088,0.549
34160,0.000109312,0.5395
34161,0.0001093152,0.5286000000000001
34162,0.0001093184,0.5361
34163,0.00010932160000000001,0.5388000000000001
34164,0.0001093248,0.5334
34165,0.00010932800000000001,0.5413
34166,0.0001093312,0.5308
34167,0.00010933440000000001,0.5384
34168,0.0001093376,0.5517000000000001
34169,0.00010934080000000001,0.5461
34170,0.000109344,0.5417000000000001
34171,0.00010934720000000001,0.5345
34172,0.0001093504,0.5359
34173,0.00010935360000000001,0.5482
34174,0.0001093568,0.5403
34175,0.00010936000000000001,0.5439
34176,0.0001093632,0.5393
34177,0.00010936640000000001,0.5429
34178,0.0001093696,0.5373
34179,0.0001093728,0.5496
34180,0.000109376,0.5513
34181,0.0001093792,0.5402
34182,0.0001093824,0.5446000000000001
34183,0.0001093856,0.5485
34184,0.0001093888,0.5407000000000001
34185,0.000109392,0.5459
34186,0.0001093952,0.5513
34187,0.0001093984,0.5363
34188,0.0001094016,0.5418000000000001
34189,0.0001094048,0.5407000000000001
34190,0.00010940800000000001,0.5474
34191,0.0001094112,0.5495
34192,0.00010941440000000001,0.5421
34193,0.0001094176,0.5472
34194,0.00010942080000000001,0.5482
34195,0.000109424,0.5415
34196,0.00010942720000000001,0.5458000000000001
34197,0.0001094304,0.5489
34198,0.00010943360000000001,0.5533
34199,0.0001094368,0.5437000000000001
34200,0.00010944000000000001,0.5512
34201,0.0001094432,0.5446000000000001
34202,0.00010944640000000001,0.5463
34203,0.0001094496,0.5523
34204,0.00010945280000000001,0.5423
34205,0.000109456,0.5468000000000001
34206,0.00010945920000000001,0.5439
34207,0.0001094624,0.5465
34208,0.0001094656,0.5478000000000001
34209,0.0001094688,0.5578000000000001
34210,0.000109472,0.5395
34211,0.0001094752,0.5488000000000001
34212,0.0001094784,0.5511
34213,0.0001094816,0.5479
34214,0.0001094848,0.5579000000000001
34215,0.000109488,0.5572
34216,0.0001094912,0.5522
34217,0.0001094944,0.5466000000000001
34218,0.0001094976,0.5481
34219,0.00010950080000000001,0.5535
34220,0.000109504,0.5525
34221,0.00010950720000000001,0.5416000000000001
34222,0.0001095104,0.5401
34223,0.00010951360000000001,0.5401
34224,0.0001095168,0.5529000000000001
34225,0.00010952000000000001,0.5358
34226,0.0001095232,0.5501
34227,0.00010952640000000001,0.5474
34228,0.0001095296,0.5609000000000001
34229,0.00010953280000000001,0.552
34230,0.000109536,0.5468000000000001
34231,0.00010953920000000001,0.5469
34232,0.0001095424,0.5537000000000001
34233,0.00010954560000000001,0.5465
34234,0.0001095488,0.5658000000000001
34235,0.000109552,0.5585
34236,0.0001095552,0.545
34237,0.0001095584,0.5441
34238,0.0001095616,0.5499
34239,0.0001095648,0.5628000000000001
34240,0.000109568,0.5647
34241,0.0001095712,0.5612
34242,0.0001095744,0.5582
34243,0.0001095776,0.559
34244,0.0001095808,0.5527000000000001
34245,0.000109584,0.5409
34246,0.00010958720000000001,0.5507000000000001
34247,0.0001095904,0.5521
34248,0.00010959360000000001,0.5515
34249,0.0001095968,0.5615
34250,0.00010960000000000001,0.5569000000000001
34251,0.0001096032,0.5548000000000001
34252,0.00010960640000000001,0.5514
34253,0.0001096096,0.5626
34254,0.00010961280000000001,0.5464
34255,0.000109616,0.5554
34256,0.00010961920000000001,0.5464
34257,0.0001096224,0.5565
34258,0.00010962560000000001,0.5768
34259,0.0001096288,0.5593
34260,0.00010963200000000001,0.5353
34261,0.0001096352,0.5561
34262,0.00010963840000000001,0.5591
34263,0.0001096416,0.5664
34264,0.0001096448,0.5602
34265,0.000109648,0.557
34266,0.0001096512,0.5581
34267,0.0001096544,0.5685
34268,0.0001096576,0.5606
34269,0.0001096608,0.5617
34270,0.000109664,0.555
34271,0.0001096672,0.5618000000000001
34272,0.0001096704,0.5539000000000001
34273,0.0001096736,0.5468000000000001
34274,0.0001096768,0.5638000000000001
34275,0.00010968000000000001,0.5657
34276,0.0001096832,0.5488000000000001
34277,0.00010968640000000001,0.5573
34278,0.0001096896,0.5513
34279,0.00010969280000000001,0.5647
34280,0.000109696,0.5612
34281,0.00010969920000000001,0.5640000000000001
34282,0.0001097024,0.5505
34283,0.00010970560000000001,0.5595
34284,0.0001097088,0.5619000000000001
34285,0.00010971200000000001,0.5619000000000001
34286,0.0001097152,0.5532
34287,0.00010971840000000001,0.5613
34288,0.0001097216,0.5660000000000001
34289,0.00010972480000000001,0.5654
34290,0.000109728,0.5536
34291,0.0001097312,0.5613
34292,0.0001097344,0.5595
34293,0.0001097376,0.5596
34294,0.0001097408,0.5649000000000001
34295,0.000109744,0.5609000000000001
34296,0.0001097472,0.5553
34297,0.0001097504,0.5699000000000001
34298,0.0001097536,0.5556
34299,0.0001097568,0.5668000000000001
34300,0.00010976,0.5637
34301,0.0001097632,0.5508000000000001
34302,0.0001097664,0.5522
34303,0.0001097696,0.5592
34304,0.00010977280000000001,0.5673
34305,0.000109776,0.5659000000000001
34306,0.00010977920000000001,0.5728000000000001
34307,0.0001097824,0.5702
34308,0.00010978560000000001,0.5667
34309,0.0001097888,0.5714
34310,0.00010979200000000001,0.5584
34311,0.0001097952,0.5636
34312,0.00010979840000000001,0.5685
34313,0.0001098016,0.5611
34314,0.00010980480000000001,0.5720000000000001
34315,0.000109808,0.5660000000000001
34316,0.00010981120000000001,0.5662
34317,0.0001098144,0.5677
34318,0.00010981760000000001,0.558
34319,0.0001098208,0.5601
34320,0.000109824,0.5661
34321,0.0001098272,0.5667
34322,0.0001098304,0.5752
34323,0.0001098336,0.5551
34324,0.0001098368,0.5720000000000001
34325,0.00010984,0.5623
34326,0.0001098432,0.5628000000000001
34327,0.0001098464,0.5654
34328,0.0001098496,0.5688000000000001
34329,0.0001098528,0.5717
34330,0.000109856,0.5831000000000001
34331,0.00010985920000000001,0.5701
34332,0.0001098624,0.5582
34333,0.00010986560000000001,0.5765
34334,0.0001098688,0.5785
34335,0.00010987200000000001,0.5675
34336,0.0001098752,0.5623
34337,0.00010987840000000001,0.5671
34338,0.0001098816,0.5559000000000001
34339,0.00010988480000000001,0.5753
34340,0.000109888,0.5738
